Ekipman_ID,Ekipman_Yaşı_Yıl,Summer_Peak_Flag_sum,Time_To_Repair_Hours_mean,Time_To_Repair_Hours_max,Urban_Customer_Ratio_mean,Rural_Customer_Ratio_mean,MV_Customer_Ratio_mean,urban_mv_Avg,urban_lv_Avg,suburban_lv_Avg,rural_mv_Avg,rural_lv_Avg,total_customer_count_Avg,component_voltage,Arıza_Nedeni_Çeşitlilik,Arıza_Nedeni_Tutarlılık,MTBF_Gün,MTBF_Lifetime_Gün,MTBF_Degradation_Ratio,Son_Arıza_Gun_Sayisi,Tekrarlayan_Arıza_90gün_Flag,EDBS_freq_pct,voltage_level,Beklenen_Ömür_Yıl,Yas_Beklenen_Omur_Orani,MTBF_InterFault_Trend,MTBF_InterFault_StdDev,AgeRatio_Recurrence_Interaction,Overdue_Factor,Kentsel_Müşteri_Oranı,OG_Müşteri_Oranı,Ekipman_Yoğunluk_Skoru,Neden_Değişim_Flag,Equipment_Class_Primary,Ekipman_Sınıfı,İlçe,Mahalle,Voltage_Class,Bölge_Tipi
56401586.0,5.765913757700205,1,2.645555555555556,2.645555555555556,0.0,0.9090909090909092,0.0,,,,0.0,10.0,10.0,0.4,1.0,1.0,,2106.0,,736.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0013568521031207,0,Sigorta,AG Pano,Alaşehir,Toygar,AG,Kentsel
56401633.0,5.765913757700205,0,1.696574074074074,2.0544444444444445,0.0,0.967207572684246,0.0,,,,0.0,29.666666666666668,29.666666666666668,0.4,1.0,1.0,488.0,702.0,0.8025956284153006,198.0,1,,0.4,25,0.2306365503080082,,0.7923404255319149,0.2306365503080082,0.4057377049180328,0.0,0.0,0.0050251256281407,0,Sigorta,Bina,Alaşehir,Uluderbent,AG,Kentsel
56401637.0,48.48186173853525,5,2.236706349206349,6.544722222222222,0.0,0.8968253968253969,0.0,,,,0.0,8.714285714285714,8.714285714285714,0.4,1.0,1.0,139.5,2529.714285714286,1.1408090117767538,276.0,1,,0.4,25,1.93927446954141,1.978494623655914,14.895870736086176,1.93927446954141,1.978494623655914,0.0,0.0,0.003610108303249,0,Sigorta,AG Direk,Salihli,Gokeyup,AG,Kentsel
56401644.0,5.765913757700205,0,2.4669444444444446,2.4669444444444446,0.0,0.8,0.0,,,,0.0,4.0,4.0,0.4,1.0,1.0,,2106.0,,938.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0010649627263045,0,Sigorta,Bina,Alaşehir,Uluderbent,AG,Kentsel
56401704.0,5.765913757700205,0,2.0016666666666665,2.0016666666666665,0.0,0.9375,0.0,,,,0.0,15.0,15.0,0.4,1.0,1.0,,2106.0,,767.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0013020833333333,0,Sigorta,Bina,Salihli,Karaagac,AG,Kentsel
56401705.0,5.765913757700205,2,1.9234722222222225,2.379722222222222,0.0,0.9555335968379448,0.0,,,,0.0,21.5,21.5,0.4,1.0,1.0,366.0,1053.0,0.9467213114754098,327.0,0,,0.4,25,0.2306365503080082,,2.038961038961039,0.0,0.8934426229508197,0.0,0.0,0.0030487804878048,0,Sigorta,Bina,Alaşehir,Kasapli,AG,Kentsel
56401741.0,5.765913757700205,0,4.72,4.72,0.0,0.9767441860465116,0.0,,,,0.0,42.0,42.0,0.4,1.0,1.0,,2106.0,,1190.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0008396305625524,0,Sigorta,Bina,Alaşehir,Saripinar,AG,Kentsel
56401742.0,5.765913757700205,0,2.259583333333333,2.8008333333333333,0.0,0.75,0.0,,,,0.0,3.0,3.0,0.4,1.0,1.0,,1053.0,,1130.0,1,,0.4,25,0.2306365503080082,,0.8620689655172413,0.2306365503080082,,0.0,0.0,0.0008841732979664,0,Sigorta,Bina,Alaşehir,Uluderbent,AG,Kentsel
56401758.0,5.765913757700205,1,5.204305555555555,5.745555555555556,0.0,0.875,0.0,,,,0.0,7.0,7.0,0.4,2.0,0.5,105.0,1053.0,3.2666666666666666,580.0,0,,0.4,25,0.2306365503080082,,2.0699708454810497,0.0,5.523809523809524,0.0,0.0,0.0017211703958691,1,Sigorta,Bina,Alaşehir,Dagarlar,AG,Kentsel
56401771.0,5.765913757700205,0,1.2786111111111111,1.2786111111111111,0.0,0.0,0.0,,,,0.0,0.0,4.0,0.4,1.0,1.0,,2106.0,,987.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0010121457489878,0,Sigorta,Bina,Gördes,Cicekli,AG,Kırsal
